video_index,section_number,section_name,video_code,slide_number,slide_name
60,18,Trading Ranges,18E,17,Main Points Perverse Logic — Fade BO
60,18,Trading Ranges,18E,18,Perverse Logic Still Logical
60,18,Trading Ranges,18E,19,Perverse Logic Still Logical
60,18,Trading Ranges,18E,20,"Trapped Traders Exit with Loss, Then Wait"
60,18,Trading Ranges,18E,21,"At Bottom Strong Bulls Buy Back Shorts, Then Get Long"
60,18,Trading Ranges,18E,22,Perverse Logic Still Logical
60,18,Trading Ranges,18E,23,Strong Bulls Prevent PB So Others Have to Chase Rally
60,18,Trading Ranges,18E,24,At Top Strong Bears Reverse to Short
60,18,Trading Ranges,18E,25,Perverse Logic Strong Bears Want Very Overbought at Top
60,18,Trading Ranges,18E,26,Strong Bears Prevent PB So Others Have to Chase Selloff
60,18,Trading Ranges,18E,27,Review
61,18,Trading Ranges,18F,1,Main Points
61,18,Trading Ranges,18F,2,Trading Range Very Little Time at Top or Bottom
61,18,Trading Ranges,18F,3,Trading Range Winners Turn into Losers if Hold Too Long
61,18,Trading Ranges,18F,4,Trading Range Take Profits in Middle
61,18,Trading Ranges,18F,5,Trading Range Constantly Try to Break Out
61,18,Trading Ranges,18F,6,Don't Bet on Breakout Do Not Buy High or Sell Low
61,18,Trading Ranges,18F,7,Don't Bet on Breakout Do Not Buy High or Sell Low
61,18,Trading Ranges,18F,8,Breakout Attempts Bet They Will Fail!
61,18,Trading Ranges,18F,9,Main Points Breakout into Trend
61,18,Trading Ranges,18F,10,TR Eventually There Will Be Successful BO
61,18,Trading Ranges,18F,11,Transition into Channel Can Become Trend without BO
61,18,Trading Ranges,18F,12,TR Always Eventually Followed by Trend
61,18,Trading Ranges,18F,13,Buying or Selling Pressure Early Sign of BO
61,18,Trading Ranges,18F,14,Buying or Selling Pressure Often Increases before BO
61,18,Trading Ranges,18F,15,TR BO 50% Chance 1°! BO Will Reverse
61,18,Trading Ranges,18F,16,TR BO Be Ready to Swing Trade
61,18,Trading Ranges,18F,17,Main Points Early Signs of TR
61,18,Trading Ranges,18F,18,First Few Bars Often Indicate Trend or TR Day
61,18,Trading Ranges,18F,19,Early TR Price Action Likely TR Day
61,18,Trading Ranges,18F,20,Early TR Price Action Likely TR Day
61,18,Trading Ranges,18F,21,"Final Third of Session If TR Day, Often Closes near Middle"
61,18,Trading Ranges,18F,22,Review
62,19,Support and Resistance,19A,1,Main Points
62,19,Support and Resistance,19A,2,Support Below Current Price
62,19,Support and Resistance,19A,3,Resistance Above Current Price
62,19,Support and Resistance,19A,4,Support and Resistance (S-R) Inflection Points
62,19,Support and Resistance,19A,5,Why Bother Finding S-R in Trend Inertia and the 80% Rule
62,19,Support and Resistance,19A,6,"S-R in Bear Channel Sell Resistance, Take Profits at Support"
62,19,Support and Resistance,19A,7,Why Bother Finding S-R in TR Inertia and the 80% Rule
62,19,Support and Resistance,19A,8,S-R in TR Look for Reversals
62,19,Support and Resistance,19A,9,Market Looks for Best Price Probes Too Far up and Down
62,19,Support and Resistance,19A,10,S-R Magnets
62,19,Support and Resistance,19A,11,S-R Often Fails and Leads to BO
62,19,Support and Resistance,19A,12,Trend Discovers When Far Enough By Going Too Far
62,19,Support and Resistance,19A,13,"Main Points S-R, Not News, Controls Price"
62,19,Support and Resistance,19A,14,S-R Most Important Force behind Market Movement
62,19,Support and Resistance,19A,15,BO on News Test of S-R is Real Reason
62,19,Support and Resistance,19A,16,Fundamentals Determine Direction over Next Year or More
62,19,Support and Resistance,19A,17,Main Points Monthly Charts Need Monthly Stops
62,19,Support and Resistance,19A,18,Trading Do Not Use Stops and Targets on Lower Time Frame
62,19,Support and Resistance,19A,19,Day Trading Rarely Use Monthly Chart
62,19,Support and Resistance,19A,20,Monthly Chart Rarely Affects 5 Min Chart
62,19,Support and Resistance,19A,21,Bull BO Races up to Test Resistance
62,19,Support and Resistance,19A,22,Bear BO Races down to Test Support
62,19,Support and Resistance,19A,23,"TR Buy at Support, Sell at Resistance!"
62,19,Support and Resistance,19A,24,Main Points S-R Is Usually Precise
62,19,Support and Resistance,19A,25,S-R Precise for Eminis
62,19,Support and Resistance,19A,26,S-R Most Targets are Easy to See and Anticipate
62,19,Support and Resistance,19A,27,S-R Found by Algorithms Very Accurate
62,19,Support and Resistance,19A,28,Review
63,19,Support and Resistance,19B,1,Main Points
63,19,Support and Resistance,19B,2,S-R Which Is Most Helpful
63,19,Support and Resistance,19B,3,Main Points Forex S-R Not Precise
63,19,Support and Resistance,19B,4,Forex S-R Never Exact since Every Broker Has Own Data
63,19,Support and Resistance,19B,5,"Forex S-R Never Exact, but Similar for Different Brokers"
63,19,Support and Resistance,19B,6,Every Bank Has Own Forex Data Similar but Not Identical
63,19,Support and Resistance,19B,7,Charts Different for Every Broker
63,19,Support and Resistance,19B,8,Main Points S-R Examples
63,19,Support and Resistance,19B,9,Every Type of Chart Different Representation of Same Forces
63,19,Support and Resistance,19B,10,Forex S-R Becoming Precise as Computers Dominate
63,19,Support and Resistance,19B,11,Reversal Several Choices for Lines
63,19,Support and Resistance,19B,12,Reversal Down at Trend Line Better If Good Signal Bar
63,19,Support and Resistance,19B,13,Reversal at Lines At Top and Bottom of Channel
63,19,Support and Resistance,19B,14,Trend Line Always Consider Parallel of Trend Channel Line
63,19,Support and Resistance,19B,15,Wedges Rarely Look Good But Lines Are S-R
63,19,Support and Resistance,19B,16,Reversals at Prior Highs and Lows DIs & Bottoms
63,19,Support and Resistance,19B,17,Prior High or Low Often Tested after BO BO PBs
63,19,Support and Resistance,19B,18,Review
64,19,Support and Resistance,19C,1,Main Points
64,19,Support and Resistance,19C,2,Monthly Magnets On 5 Min Chart
64,19,Support and Resistance,19C,3,Monthly Magnets On 5 Min EURUSD Chart
64,19,Support and Resistance,19C,4,Top and Bottom of TR Often Are S-R
64,19,Support and Resistance,19C,5,Sell at Resistance Like MA in Bear Trend
64,19,Support and Resistance,19C,6,Main Points Round Numbers
64,19,Support and Resistance,19C,7,Sell at Resistance Like Round Numbers in Bear Trend
64,19,Support and Resistance,19C,8,100 Most Important Round Number for Stocks
64,19,Support and Resistance,19C,9,Round Number Important for All Markets
64,19,Support and Resistance,19C,10,Bull Trend Buy at Support
64,19,Support and Resistance,19C,11,Daily Charts Simple MAs
64,19,Support and Resistance,19C,12,Daily Forex Charts Simple MAs
64,19,Support and Resistance,19C,13,Daily Charts Round Numbers (100 pips)
64,19,Support and Resistance,19C,14,Main Points List of S-R
64,19,Support and Resistance,19C,15,S-R More Complete List
64,19,Support and Resistance,19C,16,Review
65,19,Support and Resistance,19D,1,Main Points
65,19,Support and Resistance,19D,2,Strong Bull Trends Buy The Close
65,19,Support and Resistance,19D,3,Bulls Add to Position during PBs
65,19,Support and Resistance,19D,4,Disappointed Bulls Now Trade Like TR
65,19,Support and Resistance,19D,5,Bulls Sell at Highest Close So It Is Now Resistance
65,19,Support and Resistance,19D,6,Strong Bear Trends Sell The Close
65,19,Support and Resistance,19D,7,Bears Add to Position during PBs
65,19,Support and Resistance,19D,8,Disappointed Bears Now Trade Like TR
65,19,Support and Resistance,19D,9,Bear Trend Bears Scale In (Add to Position)
65,19,Support and Resistance,19D,10,Bears Buy at Lowest Close So It Is Now Support
65,19,Support and Resistance,19D,11,Reversal Buy Entry Price Is Resistance
65,19,Support and Resistance,19D,12,Main Points Breakout (BO) Test
65,19,Support and Resistance,19D,13,BO Test after Bull BO Buy Entry Price Is Support
65,19,Support and Resistance,19D,14,Reversal Sell Entry Price Ils Support
65,19,Support and Resistance,19D,15,BO Test after Bear BO Sell Entry Price Is Resistance
65,19,Support and Resistance,19D,16,BO Test Bears Often Sell with Limit Order
65,19,Support and Resistance,19D,17,BO Test Buy Entry Bar and Signal Bar Lows Are Support
65,19,Support and Resistance,19D,18,BO Test Sell Entry Bar and Signal Bar Highs Are Resistance
65,19,Support and Resistance,19D,19,Review
66,19,Support and Resistance,19E,1,Main Points
66,19,Support and Resistance,19E,2,Highest Close of Bull Trend Resistance
66,19,Support and Resistance,19E,3,Lowest Close of Bear Trend Support
66,19,Support and Resistance,19E,4,Lowest Close Scale In Traders Scalping or Avoiding Loss
66,19,Support and Resistance,19E,5,Highest Close Scale In Traders Scalping or Avoiding Loss
66,19,Support and Resistance,19E,6,"Main Points Bulls Need HL, Bears Need LH"
66,19,Support and Resistance,19E,7,Bull Trend Needs Higher Lows
66,19,Support and Resistance,19E,8,Test of Support in Bull Trend Buy Reversal Up
66,19,Support and Resistance,19E,9,Bear Trend Needs Lower Highs
66,19,Support and Resistance,19E,10,Main Points 50% Pullback
66,19,Support and Resistance,19E,11,"50% PB after Bull Leg Support, so Buy"
66,19,Support and Resistance,19E,12,50% PB in Bull Trend Buy with Limit or Stop Orders
66,19,Support and Resistance,19E,13,"50% PB after Bear Leg Resistance, so Sell"
66,19,Support and Resistance,19E,14,"Top of Sell Entry Bar Resistance, so Possible DT"
66,19,Support and Resistance,19E,15,"Top of Sell Climax Resistance, so Magnet"
66,19,Support and Resistance,19E,16,Reversal above LH in Bear Trend Bear Has Ended
66,19,Support and Resistance,19E,17,Reversal below HL in Bull Trend Bull Has Ended
66,19,Support and Resistance,19E,18,Review
67,20,Measured Moves,20A,1,Main Points
67,20,Measured Moves,20A,2,Measured Move (MM) Based on Height of Prior Leg
67,20,Measured Moves,20A,3,MM Leg 1 = Leg
67,20,Measured Moves,20A,4,Leg 1 = Leg 2 Common With TR Price Action
67,20,Measured Moves,20A,5,Leg 1 = Leg 2 Often Follows Deep PB
67,20,Measured Moves,20A,6,Forex Leg 1 = Leg 2 Rarely Exact
67,20,Measured Moves,20A,7,Strong BO 1st Resistance Level Usually Will Not Stop BO
67,20,Measured Moves,20A,8,If BO Ignores Resistance Look for Higher Resistance
67,20,Measured Moves,20A,9,Strong BO Reversals Become Bull Flags
67,20,Measured Moves,20A,10,Multiple Types of Resistance Take Partial Profits
67,20,Measured Moves,20A,11,Start of MM Sometimes Many Choices and Not Clear
67,20,Measured Moves,20A,12,When Many Choices Look at Target from Each One
67,20,Measured Moves,20A,13,Several Possibilities Watch How Market Reacts to Each
67,20,Measured Moves,20A,14,When Resistance Fails Look at Next Higher Resistance
67,20,Measured Moves,20A,15,"MM Usually from Top of BO, Not Top of Bull Leg"
67,20,Measured Moves,20A,16,End of MM Often Not Clear until after Reversal Up
67,20,Measured Moves,20A,17,If TR after Leg 1 Assume Leg 2 Starts at End of TR
67,20,Measured Moves,20A,18,Strong Reversal up at MM Target Leg 2 Has Ended
67,20,Measured Moves,20A,19,Leg 2 Different Computers Use Different Starting Points
67,20,Measured Moves,20A,20,Review
68,20,Measured Moves,20B,1,Main Points
68,20,Measured Moves,20B,2,MM Based on Height of TR
68,20,Measured Moves,20B,3,MM Based on TR Creates BO
68,20,Measured Moves,20B,4,MM Based on Middle of TR
68,20,Measured Moves,20B,5,Middle of TR Middle of Area of Agreement
68,20,Measured Moves,20B,6,Middle of TR Variation of Leg 1 = Leg
68,20,Measured Moves,20B,7,Middle of TR Variation of Leg 1 = Leg
68,20,Measured Moves,20B,8,Middle of TR Variation of Leg 1 = Leg
68,20,Measured Moves,20B,9,End of TR Start of Leg
68,20,Measured Moves,20B,10,TR Always Look for MM Based on Height of TR
68,20,Measured Moves,20B,11,Main Points Height of Breakout
68,20,Measured Moves,20B,12,MM Based on Height of BO
68,20,Measured Moves,20B,13,BO MM in Either Direction
68,20,Measured Moves,20B,14,Failed Bull BO Look for MM Down
68,20,Measured Moves,20B,15,Failed Bull BO Look for MM Down
68,20,Measured Moves,20B,16,Strong BO Often Leads to MM up Based on Height of BO
68,20,Measured Moves,20B,17,Bear BO Can Lead to Bull MM
68,20,Measured Moves,20B,18,BO MM Based on Height of Body
68,20,Measured Moves,20B,19,MM Target Often Many Choices
68,20,Measured Moves,20B,20,BO below 1st Target Look at Next Target
68,20,Measured Moves,20B,21,Any Strong Bear BO Expect 2nd Leg Down
68,20,Measured Moves,20B,22,Even BO of Small Pattern Look for MM
68,20,Measured Moves,20B,23,Bear Trend Always Ends at Support
68,20,Measured Moves,20B,24,Review
69,21,Reversals,21A,1,Main Points
69,21,Reversals,21A,2,Reversal Transition to opposite Price Action
69,21,Reversals,21A,3,"Reversal Means opposite, Not Necessarily opposite Trend"
69,21,Reversals,21A,4,Reversal Usually Involves TR
69,21,Reversals,21A,5,Reversal Attempts Every Few Bars
69,21,Reversals,21A,6,Reversal Can Be Just One Tick!
69,21,Reversals,21A,7,Reversal Can Be Just 1-10 of 1 Pip!
69,21,Reversals,21A,8,Main Points Minor and Major Trend Reversals
69,21,Reversals,21A,9,Reversals Big Enough to Trade Minor and Major
69,21,Reversals,21A,10,Minor Reversal Leg in TR or PB
69,21,Reversals,21A,11,"Minor Reversal Often Called “Noise,” but Noise Cannot Exist"
69,21,Reversals,21A,12,Major Reversal Start of New Trend from Opposite Trend or TR
69,21,Reversals,21A,13,Major Reversal From One Trend to Opposite Trend
69,21,Reversals,21A,14,Major Reversal From TR to Resumption of Prior Trend
69,21,Reversals,21A,15,Main Points Reversals Can Begin with Breakouts
69,21,Reversals,21A,16,Reversal Begin with at Least Small Breakout
69,21,Reversals,21A,17,Reversal Trade Like Breakout
69,21,Reversals,21A,18,Breakout Similar Forces as Reversal
69,21,Reversals,21A,19,"Major Reversal BO of Channel, Then Failed Resumption"
69,21,Reversals,21A,20,Breakout Trade Same Whether Reversal or BO from TR
69,21,Reversals,21A,21,Reversal Can Be Clear after Only One Bar
69,21,Reversals,21A,22,Reversal Can Take 20 or More Bars to Be Clear
69,21,Reversals,21A,23,Bear Flag Often in Wrong Direction
69,21,Reversals,21A,24,Review
70,21,Reversals,21B,1,Main Points
70,21,Reversals,21B,2,Reversal Is Earliest Entry Always Many More Setups
70,21,Reversals,21B,3,Bull Trend Higher Highs and Lows in Rising Channel
70,21,Reversals,21B,4,Major Reversal Need New Channel
70,21,Reversals,21B,5,Bear Trend Lower Highs and Lows in Falling Channel
70,21,Reversals,21B,6,Resistance Usually Fails in Bull
70,21,Reversals,21B,7,Resistance All Bull Trends Finally End at Resistance
70,21,Reversals,21B,8,Support Usually Fails in Bear
70,21,Reversals,21B,9,Support All Bear Trends Finally End at Support
70,21,Reversals,21B,10,"Bull Trend Higher Lows, in Channel"
70,21,Reversals,21B,11,Main Points 80% Rule
70,21,Reversals,21B,12,80% Rule 80% of Trend Reversal Attempts Fail
70,21,Reversals,21B,13,Bigger Reward Comes with Lower Probability
70,21,Reversals,21B,14,If Want Higher Probability Wait for Breakout
70,21,Reversals,21B,15,Main Points Cup and Handle
70,21,Reversals,21B,16,"Cup and Handle Reversal Reversal, then PB"
70,21,Reversals,21B,17,"Handle Bull Flag, Often HL MTR"
70,21,Reversals,21B,18,Bull Flag Buy BO for Swing Up
70,21,Reversals,21B,19,Cup and Handle Reversal Top Sell BO below Handle
70,21,Reversals,21B,20,PB from Flag BO Micro Cup and Handle Reversal
70,21,Reversals,21B,21,Review
71,21,Reversals,21C,1,Main Points
71,21,Reversals,21C,2,Beginner Loves Reversals Only Sees Small Risk
71,21,Reversals,21C,3,Trading Reversals Missing Trends
71,21,Reversals,21C,4,Beginner Loses Money Takes Too Many Bad Reversals
71,21,Reversals,21C,5,"Beginner Only Sees Risk, Ignores Probability"
71,21,Reversals,21C,6,Beginner Manages Badly Scalps When Should Swing
71,21,Reversals,21C,7,"Beginner Small Losses, but Too Many"
71,21,Reversals,21C,8,"Expert Sees Reversal, and Expects Trend Resumption"
71,21,Reversals,21C,9,Main Points Buying and Selling Pressure
71,21,Reversals,21C,10,"Bottom If Not Enough Bars, Usually Minor Reversal and TR"
71,21,Reversals,21C,11,Bottom Buying Pressure Takes Time to Build
71,21,Reversals,21C,12,Remember the Market Cycle Usually TR before Trend
71,21,Reversals,21C,13,If Reversal Lacks Pressure Minor Reversal Likely
71,21,Reversals,21C,14,Top Needs Many Bear Bars or a Few Big Bear Bars
71,21,Reversals,21C,15,Main Points Nested Pattern
71,21,Reversals,21C,16,Nested Pattern Small Pattern within Big Pattern
71,21,Reversals,21C,17,Nested Pattern Higher Probability of Profit
71,21,Reversals,21C,18,Market Cycle Swings More Common Than Trends
71,21,Reversals,21C,19,Market Cycle Only 1 — 2 Trends per Chart
71,21,Reversals,21C,20,"Market Cycle Trend Usually Leads to TR, not Reversal"
71,21,Reversals,21C,21,Review
72,21,Reversals,21D,1,Main Points
72,21,Reversals,21D,2,60% of Strong Reversals Small Winners or Losers
72,21,Reversals,21D,3,Emini Example Reward = 2x Risk
72,21,Reversals,21D,4,Forex Example Reward = 2x Risk
72,21,Reversals,21D,5,Math Actually Better
72,21,Reversals,21D,6,Math Actually Better
72,21,Reversals,21D,7,"Main Points Ten Bars, Two Legs (TBTL)"
72,21,Reversals,21D,8,"Reversal Objective TBTL (Ten Bars, Two Legs)"
72,21,Reversals,21D,9,If Too Many Bars Look at Highest Time Frame That Has Pattern
72,21,Reversals,21D,10,If Not Enough Bars Look at Smaller Time Frame
72,21,Reversals,21D,11,TBTL Always Look for Highest Time Frame That Has Pattern
72,21,Reversals,21D,12,All Trend Reversals Begin with BO of Channel (Trend Line)
72,21,Reversals,21D,13,After Channel BO Look for opposite Channel
72,21,Reversals,21D,14,Main Points Most Reversals Are Double Top or Bottom
72,21,Reversals,21D,15,All Trend Reversals Either Double Top or Double Bottom
72,21,Reversals,21D,16,"Double Top or Bottom Rarely Perfect, Often Not Obvious"
72,21,Reversals,21D,17,Higher Low Reversal Expect 2¢ Leg Up
72,21,Reversals,21D,18,Higher Low Reversal Expect 2¢ Leg Up
72,21,Reversals,21D,19,Reversal Lower Low So Expect 2 Legs Up
72,21,Reversals,21D,20,After 2¢ Leg Take at Least Partial Profits
72,21,Reversals,21D,21,"Reversal Down If HH, Then Expect LH and 2 Leg Down"
72,21,Reversals,21D,22,Most Reversal Patterns Involve Trading Ranges
72,21,Reversals,21D,23,Review
73,22,Major Trend Reversals,22A,1,Main Points
73,22,Major Trend Reversals,22A,2,Most Reversal Patterns Involve Trading Ranges
73,22,Major Trend Reversals,22A,3,Major Trend Reversal (MTR) Top Requirements
73,22,Major Trend Reversals,22A,4,Major Trend Reversal (MTR) Bottom Requirements
73,22,Major Trend Reversals,22A,5,Minor Trend Reversal Bulls Will Scalp
73,22,Major Trend Reversals,22A,6,Minor Trend Reversal Bears Will Scalp
73,22,Major Trend Reversals,22A,7,MTR Often Needs Several Attempts before Success
73,22,Major Trend Reversals,22A,8,Main Points MTR Is Most Important Reversal Pattern
73,22,Major Trend Reversals,22A,9,MTR Most Important Reversal Pattern
73,22,Major Trend Reversals,22A,10,Most Reversals Variation of MTR
73,22,Major Trend Reversals,22A,11,"MTR Setup, Not Reversal"
